Customer ID,Predicted CLV (BG–NBD),Predicted CLV (Pareto–NBD),Predicted CLV (MBG–NBD),frequency,recency,T,monetary_value
13831,0.0,0.0,0.0,0.0,0.0,318.0,0.0
13551,0.0,0.0,0.0,0.0,0.0,76.0,0.0
13266,0.0,0.0,0.0,0.0,0.0,202.0,0.0
13270,0.0,0.0,0.0,0.0,0.0,268.0,0.0
13304,0.0,0.0,0.0,0.0,0.0,169.0,0.0
13305,0.0,0.0,0.0,0.0,0.0,345.0,0.0
13309,0.0,0.0,0.0,0.0,0.0,8.0,0.0
13313,0.0,0.0,0.0,0.0,0.0,168.0,0.0
13317,0.0,0.0,0.0,0.0,0.0,201.0,0.0
13327,0.0,0.0,0.0,0.0,0.0,256.0,0.0
13328,0.0,0.0,0.0,0.0,0.0,48.0,0.0
13330,0.0,0.0,0.0,0.0,0.0,44.0,0.0
13368,0.0,0.0,0.0,0.0,0.0,156.0,0.0
13385,0.0,0.0,0.0,0.0,0.0,123.0,0.0
13394,0.0,0.0,0.0,0.0,0.0,15.0,0.0
13397,0.0,0.0,0.0,0.0,0.0,166.0,0.0
13402,0.0,0.0,0.0,0.0,0.0,335.0,0.0
13405,0.0,0.0,0.0,0.0,0.0,65.0,0.0
13451,0.0,0.0,0.0,0.0,0.0,142.0,0.0
13481,0.0,0.0,0.0,0.0,0.0,290.0,0.0
13487,0.0,0.0,0.0,0.0,0.0,172.0,0.0
13494,0.0,0.0,0.0,0.0,0.0,25.0,0.0
13497,0.0,0.0,0.0,0.0,0.0,300.0,0.0
13502,0.0,0.0,0.0,0.0,0.0,96.0,0.0
13523,0.0,0.0,0.0,0.0,0.0,269.0,0.0
13527,0.0,0.0,0.0,0.0,0.0,114.0,0.0
13531,0.0,0.0,0.0,0.0,0.0,268.0,0.0
13538,0.0,0.0,0.0,0.0,0.0,44.0,0.0
13539,0.0,0.0,0.0,0.0,0.0,12.0,0.0
13829,0.0,0.0,0.0,0.0,0.0,202.0,0.0
13837,0.0,0.0,0.0,0.0,0.0,62.0,0.0
14293,0.0,0.0,0.0,0.0,0.0,302.0,0.0
14127,0.0,0.0,0.0,0.0,0.0,19.0,0.0
14142,0.0,0.0,0.0,0.0,0.0,350.0,0.0
14150,0.0,0.0,0.0,0.0,0.0,211.0,0.0
14159,0.0,0.0,0.0,0.0,0.0,241.0,0.0
14161,0.0,0.0,0.0,0.0,0.0,311.0,0.0
14167,0.0,0.0,0.0,0.0,0.0,128.0,0.0
14185,0.0,0.0,0.0,0.0,0.0,129.0,0.0
14188,0.0,0.0,0.0,0.0,0.0,18.0,0.0
14194,0.0,0.0,0.0,0.0,0.0,4.0,0.0
14201,0.0,0.0,0.0,0.0,0.0,206.0,0.0
14205,0.0,0.0,0.0,0.0,0.0,258.0,0.0
14206,0.0,0.0,0.0,0.0,0.0,223.0,0.0
14209,0.0,0.0,0.0,0.0,0.0,134.0,0.0
14213,0.0,0.0,0.0,0.0,0.0,334.0,0.0
14220,0.0,0.0,0.0,0.0,0.0,192.0,0.0
14221,0.0,0.0,0.0,0.0,0.0,165.0,0.0
14236,0.0,0.0,0.0,0.0,0.0,334.0,0.0
14237,0.0,0.0,0.0,0.0,0.0,356.0,0.0
14238,0.0,0.0,0.0,0.0,0.0,110.0,0.0
14239,0.0,0.0,0.0,0.0,0.0,49.0,0.0
14242,0.0,0.0,0.0,0.0,0.0,108.0,0.0
14248,0.0,0.0,0.0,0.0,0.0,65.0,0.0
14256,0.0,0.0,0.0,0.0,0.0,248.0,0.0
14257,0.0,0.0,0.0,0.0,0.0,73.0,0.0
14258,0.0,0.0,0.0,0.0,0.0,157.0,0.0
14264,0.0,0.0,0.0,0.0,0.0,335.0,0.0
14270,0.0,0.0,0.0,0.0,0.0,131.0,0.0
14282,0.0,0.0,0.0,0.0,0.0,285.0,0.0
14130,0.0,0.0,0.0,0.0,0.0,75.0,0.0
14119,0.0,0.0,0.0,0.0,0.0,176.0,0.0
13846,0.0,0.0,0.0,0.0,0.0,212.0,0.0
14114,0.0,0.0,0.0,0.0,0.0,126.0,0.0
13848,0.0,0.0,0.0,0.0,0.0,268.0,0.0
13871,0.0,0.0,0.0,0.0,0.0,11.0,0.0
13873,0.0,0.0,0.0,0.0,0.0,16.0,0.0
13874,0.0,0.0,0.0,0.0,0.0,192.0,0.0
13880,0.0,0.0,0.0,0.0,0.0,283.0,0.0
13881,0.0,0.0,0.0,0.0,0.0,27.0,0.0
13883,0.0,0.0,0.0,0.0,0.0,108.0,0.0
13894,0.0,0.0,0.0,0.0,0.0,18.0,0.0
13898,0.0,0.0,0.0,0.0,0.0,107.0,0.0
13901,0.0,0.0,0.0,0.0,0.0,74.0,0.0
13922,0.0,0.0,0.0,0.0,0.0,170.0,0.0
13948,0.0,0.0,0.0,0.0,0.0,223.0,0.0
13953,0.0,0.0,0.0,0.0,0.0,171.0,0.0
13958,0.0,0.0,0.0,0.0,0.0,336.0,0.0
13959,0.0,0.0,0.0,0.0,0.0,235.0,0.0
13993,0.0,0.0,0.0,0.0,0.0,126.0,0.0
14001,0.0,0.0,0.0,0.0,0.0,356.0,0.0
14006,0.0,0.0,0.0,0.0,0.0,29.0,0.0
14016,0.0,0.0,0.0,0.0,0.0,187.0,0.0
14037,0.0,0.0,0.0,0.0,0.0,248.0,0.0
14068,0.0,0.0,0.0,0.0,0.0,81.0,0.0
14078,0.0,0.0,0.0,0.0,0.0,356.0,0.0
14081,0.0,0.0,0.0,0.0,0.0,304.0,0.0
14082,0.0,0.0,0.0,0.0,0.0,250.0,0.0
14088,0.0,0.0,0.0,0.0,0.0,89.0,0.0
14090,0.0,0.0,0.0,0.0,0.0,102.0,0.0
14101,0.0,0.0,0.0,0.0,0.0,111.0,0.0
13263,0.0,0.0,0.0,0.0,0.0,104.0,0.0
13255,0.0,0.0,0.0,0.0,0.0,360.0,0.0
13253,0.0,0.0,0.0,0.0,0.0,165.0,0.0
12551,0.0,0.0,0.0,0.0,0.0,188.0,0.0
12577,0.0,0.0,0.0,0.0,0.0,202.0,0.0
12586,0.0,0.0,0.0,0.0,0.0,302.0,0.0
12591,0.0,0.0,0.0,0.0,0.0,59.0,0.0
12594,0.0,0.0,0.0,0.0,0.0,92.0,0.0
12601,0.0,0.0,0.0,0.0,0.0,136.0,0.0
12605,0.0,0.0,0.0,0.0,0.0,256.0,0.0
12609,0.0,0.0,0.0,0.0,0.0,65.0,0.0
12643,0.0,0.0,0.0,0.0,0.0,135.0,0.0
12645,0.0,0.0,0.0,0.0,0.0,51.0,0.0
12649,0.0,0.0,0.0,0.0,0.0,257.0,0.0
12651,0.0,0.0,0.0,0.0,0.0,144.0,0.0
12664,0.0,0.0,0.0,0.0,0.0,90.0,0.0
12666,0.0,0.0,0.0,0.0,0.0,205.0,0.0
12672,0.0,0.0,0.0,0.0,0.0,123.0,0.0
12673,0.0,0.0,0.0,0.0,0.0,113.0,0.0
12676,0.0,0.0,0.0,0.0,0.0,21.0,0.0
12678,0.0,0.0,0.0,0.0,0.0,172.0,0.0
12686,0.0,0.0,0.0,0.0,0.0,334.0,0.0
12693,0.0,0.0,0.0,0.0,0.0,78.0,0.0
12705,0.0,0.0,0.0,0.0,0.0,186.0,0.0
12724,0.0,0.0,0.0,0.0,0.0,132.0,0.0
12727,0.0,0.0,0.0,0.0,0.0,81.0,0.0
12728,0.0,0.0,0.0,0.0,0.0,134.0,0.0
12734,0.0,0.0,0.0,0.0,0.0,171.0,0.0
12736,0.0,0.0,0.0,0.0,0.0,137.0,0.0
12738,0.0,0.0,0.0,0.0,0.0,335.0,0.0
12754,0.0,0.0,0.0,0.0,0.0,10.0,0.0
12574,0.0,0.0,0.0,0.0,0.0,45.0,0.0
12530,0.0,0.0,0.0,0.0,0.0,151.0,0.0
13240,0.0,0.0,0.0,0.0,0.0,261.0,0.0
12528,0.0,0.0,0.0,0.0,0.0,34.0,0.0
12350,0.0,0.0,0.0,0.0,0.0,17.0,0.0
12356,0.0,0.0,0.0,0.0,0.0,107.0,0.0
12359,0.0,0.0,0.0,0.0,0.0,130.0,0.0
12373,0.0,0.0,0.0,0.0,0.0,24.0,0.0
12388,0.0,0.0,0.0,0.0,0.0,114.0,0.0
12402,0.0,0.0,0.0,0.0,0.0,94.0,0.0
12410,0.0,0.0,0.0,0.0,0.0,10.0,0.0
12421,0.0,0.0,0.0,0.0,0.0,76.0,0.0
12423,0.0,0.0,0.0,0.0,0.0,172.0,0.0
12429,0.0,0.0,0.0,0.0,0.0,262.0,0.0
12434,0.0,0.0,0.0,0.0,0.0,222.0,0.0
12451,0.0,0.0,0.0,0.0,0.0,103.0,0.0
12464,0.0,0.0,0.0,0.0,0.0,13.0,0.0
12468,0.0,0.0,0.0,0.0,0.0,51.0,0.0
12477,0.0,0.0,0.0,0.0,0.0,26.0,0.0
12480,0.0,0.0,0.0,0.0,0.0,147.0,0.0
12483,0.0,0.0,0.0,0.0,0.0,166.0,0.0
12484,0.0,0.0,0.0,0.0,0.0,149.0,0.0
12489,0.0,0.0,0.0,0.0,0.0,150.0,0.0
12490,0.0,0.0,0.0,0.0,0.0,123.0,0.0
12500,0.0,0.0,0.0,0.0,0.0,140.0,0.0
12502,0.0,0.0,0.0,0.0,0.0,15.0,0.0
12503,0.0,0.0,0.0,0.0,0.0,157.0,0.0
12510,0.0,0.0,0.0,0.0,0.0,104.0,0.0
12515,0.0,0.0,0.0,0.0,0.0,171.0,0.0
12523,0.0,0.0,0.0,0.0,0.0,131.0,0.0
12527,0.0,0.0,0.0,0.0,0.0,107.0,0.0
12755,0.0,0.0,0.0,0.0,0.0,263.0,0.0
12764,0.0,0.0,0.0,0.0,0.0,55.0,0.0
12778,0.0,0.0,0.0,0.0,0.0,30.0,0.0
12785,0.0,0.0,0.0,0.0,0.0,245.0,0.0
13048,0.0,0.0,0.0,0.0,0.0,116.0,0.0
13049,0.0,0.0,0.0,0.0,0.0,65.0,0.0
13064,0.0,0.0,0.0,0.0,0.0,116.0,0.0
13068,0.0,0.0,0.0,0.0,0.0,81.0,0.0
13077,0.0,0.0,0.0,0.0,0.0,268.0,0.0
13082,0.0,0.0,0.0,0.0,0.0,160.0,0.0
13092,0.0,0.0,0.0,0.0,0.0,207.0,0.0
13104,0.0,0.0,0.0,0.0,0.0,178.0,0.0
13108,0.0,0.0,0.0,0.0,0.0,347.0,0.0
13110,0.0,0.0,0.0,0.0,0.0,21.0,0.0
13136,0.0,0.0,0.0,0.0,0.0,256.0,0.0
13137,0.0,0.0,0.0,0.0,0.0,9.0,0.0
13140,0.0,0.0,0.0,0.0,0.0,268.0,0.0
13144,0.0,0.0,0.0,0.0,0.0,136.0,0.0
13145,0.0,0.0,0.0,0.0,0.0,335.0,0.0
13158,0.0,0.0,0.0,0.0,0.0,74.0,0.0
13161,0.0,0.0,0.0,0.0,0.0,37.0,0.0
13165,0.0,0.0,0.0,0.0,0.0,170.0,0.0
13168,0.0,0.0,0.0,0.0,0.0,66.0,0.0
13173,0.0,0.0,0.0,0.0,0.0,283.0,0.0
13178,0.0,0.0,0.0,0.0,0.0,220.0,0.0
13183,0.0,0.0,0.0,0.0,0.0,146.0,0.0
13187,0.0,0.0,0.0,0.0,0.0,152.0,0.0
13208,0.0,0.0,0.0,0.0,0.0,11.0,0.0
13211,0.0,0.0,0.0,0.0,0.0,224.0,0.0
13221,0.0,0.0,0.0,0.0,0.0,207.0,0.0
13238,0.0,0.0,0.0,0.0,0.0,214.0,0.0
13034,0.0,0.0,0.0,0.0,0.0,306.0,0.0
13033,0.0,0.0,0.0,0.0,0.0,187.0,0.0
13030,0.0,0.0,0.0,0.0,0.0,291.0,0.0
12924,0.0,0.0,0.0,0.0,0.0,117.0,0.0
12791,0.0,0.0,0.0,0.0,0.0,362.0,0.0
12808,0.0,0.0,0.0,0.0,0.0,302.0,0.0
12820,0.0,0.0,0.0,0.0,0.0,111.0,0.0
12838,0.0,0.0,0.0,0.0,0.0,360.0,0.0
12842,0.0,0.0,0.0,0.0,0.0,8.0,0.0
12855,0.0,0.0,0.0,0.0,0.0,348.0,0.0
12865,0.0,0.0,0.0,0.0,0.0,209.0,0.0
12870,0.0,0.0,0.0,0.0,0.0,269.0,0.0
12875,0.0,0.0,0.0,0.0,0.0,239.0,0.0
12908,0.0,0.0,0.0,0.0,0.0,32.0,0.0
12913,0.0,0.0,0.0,0.0,0.0,288.0,0.0
12915,0.0,0.0,0.0,0.0,0.0,343.0,0.0
12928,0.0,0.0,0.0,0.0,0.0,203.0,0.0
13029,0.0,0.0,0.0,0.0,0.0,172.0,0.0
12929,0.0,0.0,0.0,0.0,0.0,25.0,0.0
12935,0.0,0.0,0.0,0.0,0.0,76.0,0.0
12939,0.0,0.0,0.0,0.0,0.0,145.0,0.0
12942,0.0,0.0,0.0,0.0,0.0,264.0,0.0
12956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12970,0.0,0.0,0.0,0.0,0.0,88.0,0.0
12990,0.0,0.0,0.0,0.0,0.0,17.0,0.0
13000,0.0,0.0,0.0,0.0,0.0,251.0,0.0
13002,0.0,0.0,0.0,0.0,0.0,65.0,0.0
13011,0.0,0.0,0.0,0.0,0.0,335.0,0.0
13013,0.0,0.0,0.0,0.0,0.0,331.0,0.0
13027,0.0,0.0,0.0,0.0,0.0,177.0,0.0
14292,0.0,0.0,0.0,0.0,0.0,108.0,0.0
14295,0.0,0.0,0.0,0.0,0.0,135.0,0.0
16333,0.0,0.0,0.0,0.0,0.0,15.0,0.0
15563,0.0,0.0,0.0,0.0,0.0,200.0,0.0
15587,0.0,0.0,0.0,0.0,0.0,170.0,0.0
15589,0.0,0.0,0.0,0.0,0.0,20.0,0.0
15605,0.0,0.0,0.0,0.0,0.0,355.0,0.0
15606,0.0,0.0,0.0,0.0,0.0,100.0,0.0
15607,0.0,0.0,0.0,0.0,0.0,150.0,0.0
15611,0.0,0.0,0.0,0.0,0.0,145.0,0.0
15620,0.0,0.0,0.0,0.0,0.0,195.0,0.0
15626,0.0,0.0,0.0,0.0,0.0,123.0,0.0
15628,0.0,0.0,0.0,0.0,0.0,279.0,0.0
15641,0.0,0.0,0.0,0.0,0.0,205.0,0.0
15646,0.0,0.0,0.0,0.0,0.0,336.0,0.0
15660,0.0,0.0,0.0,0.0,0.0,264.0,0.0
15664,0.0,0.0,0.0,0.0,0.0,202.0,0.0
15673,0.0,0.0,0.0,0.0,0.0,115.0,0.0
15680,0.0,0.0,0.0,0.0,0.0,269.0,0.0
15689,0.0,0.0,0.0,0.0,0.0,233.0,0.0
15723,0.0,0.0,0.0,0.0,0.0,249.0,0.0
15732,0.0,0.0,0.0,0.0,0.0,340.0,0.0
15749,0.0,0.0,0.0,0.0,0.0,134.0,0.0
15752,0.0,0.0,0.0,0.0,0.0,348.0,0.0
15759,0.0,0.0,0.0,0.0,0.0,194.0,0.0
15780,0.0,0.0,0.0,0.0,0.0,188.0,0.0
15781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15789,0.0,0.0,0.0,0.0,0.0,195.0,0.0
15797,0.0,0.0,0.0,0.0,0.0,75.0,0.0
15799,0.0,0.0,0.0,0.0,0.0,142.0,0.0
15805,0.0,0.0,0.0,0.0,0.0,253.0,0.0
15569,0.0,0.0,0.0,0.0,0.0,134.0,0.0
15562,0.0,0.0,0.0,0.0,0.0,170.0,0.0
15822,0.0,0.0,0.0,0.0,0.0,206.0,0.0
15545,0.0,0.0,0.0,0.0,0.0,324.0,0.0
15329,0.0,0.0,0.0,0.0,0.0,256.0,0.0
15339,0.0,0.0,0.0,0.0,0.0,69.0,0.0
15346,0.0,0.0,0.0,0.0,0.0,136.0,0.0
15347,0.0,0.0,0.0,0.0,0.0,268.0,0.0
15350,0.0,0.0,0.0,0.0,0.0,355.0,0.0
15353,0.0,0.0,0.0,0.0,0.0,286.0,0.0
15361,0.0,0.0,0.0,0.0,0.0,233.0,0.0
15363,0.0,0.0,0.0,0.0,0.0,343.0,0.0
15365,0.0,0.0,0.0,0.0,0.0,41.0,0.0
15366,0.0,0.0,0.0,0.0,0.0,194.0,0.0
15370,0.0,0.0,0.0,0.0,0.0,136.0,0.0
15380,0.0,0.0,0.0,0.0,0.0,256.0,0.0
15394,0.0,0.0,0.0,0.0,0.0,198.0,0.0
15395,0.0,0.0,0.0,0.0,0.0,107.0,0.0
15421,0.0,0.0,0.0,0.0,0.0,18.0,0.0
15443,0.0,0.0,0.0,0.0,0.0,84.0,0.0
15447,0.0,0.0,0.0,0.0,0.0,126.0,0.0
15448,0.0,0.0,0.0,0.0,0.0,34.0,0.0
15454,0.0,0.0,0.0,0.0,0.0,235.0,0.0
15456,0.0,0.0,0.0,0.0,0.0,203.0,0.0
15468,0.0,0.0,0.0,0.0,0.0,222.0,0.0
15482,0.0,0.0,0.0,0.0,0.0,201.0,0.0
15503,0.0,0.0,0.0,0.0,0.0,242.0,0.0
15510,0.0,0.0,0.0,0.0,0.0,125.0,0.0
15512,0.0,0.0,0.0,0.0,0.0,208.0,0.0
15525,0.0,0.0,0.0,0.0,0.0,356.0,0.0
15544,0.0,0.0,0.0,0.0,0.0,343.0,0.0
15812,0.0,0.0,0.0,0.0,0.0,63.0,0.0
15834,0.0,0.0,0.0,0.0,0.0,336.0,0.0
14321,0.0,0.0,0.0,0.0,0.0,139.0,0.0
16062,0.0,0.0,0.0,0.0,0.0,248.0,0.0
16083,0.0,0.0,0.0,0.0,0.0,221.0,0.0
16085,0.0,0.0,0.0,0.0,0.0,86.0,0.0
16086,0.0,0.0,0.0,0.0,0.0,284.0,0.0
16094,0.0,0.0,0.0,0.0,0.0,152.0,0.0
16098,0.0,0.0,0.0,0.0,0.0,363.0,0.0
16125,0.0,0.0,0.0,0.0,0.0,280.0,0.0
16138,0.0,0.0,0.0,0.0,0.0,290.0,0.0
16140,0.0,0.0,0.0,0.0,0.0,327.0,0.0
16153,0.0,0.0,0.0,0.0,0.0,179.0,0.0
16156,0.0,0.0,0.0,0.0,0.0,19.0,0.0
16163,0.0,0.0,0.0,0.0,0.0,255.0,0.0
16186,0.0,0.0,0.0,0.0,0.0,340.0,0.0
16202,0.0,0.0,0.0,0.0,0.0,223.0,0.0
16206,0.0,0.0,0.0,0.0,0.0,117.0,0.0
16221,0.0,0.0,0.0,0.0,0.0,285.0,0.0
16250,0.0,0.0,0.0,0.0,0.0,363.0,0.0
16262,0.0,0.0,0.0,0.0,0.0,221.0,0.0
16265,0.0,0.0,0.0,0.0,0.0,251.0,0.0
16270,0.0,0.0,0.0,0.0,0.0,172.0,0.0
16271,0.0,0.0,0.0,0.0,0.0,194.0,0.0
16274,0.0,0.0,0.0,0.0,0.0,352.0,0.0
16279,0.0,0.0,0.0,0.0,0.0,140.0,0.0
16282,0.0,0.0,0.0,0.0,0.0,167.0,0.0
16293,0.0,0.0,0.0,0.0,0.0,282.0,0.0
16303,0.0,0.0,0.0,0.0,0.0,138.0,0.0
16315,0.0,0.0,0.0,0.0,0.0,126.0,0.0
16321,0.0,0.0,0.0,0.0,0.0,95.0,0.0
16081,0.0,0.0,0.0,0.0,0.0,277.0,0.0
16048,0.0,0.0,0.0,0.0,0.0,352.0,0.0
15835,0.0,0.0,0.0,0.0,0.0,127.0,0.0
16043,0.0,0.0,0.0,0.0,0.0,64.0,0.0
15841,0.0,0.0,0.0,0.0,0.0,164.0,0.0
15845,0.0,0.0,0.0,0.0,0.0,152.0,0.0
15858,0.0,0.0,0.0,0.0,0.0,283.0,0.0
15860,0.0,0.0,0.0,0.0,0.0,300.0,0.0
15862,0.0,0.0,0.0,0.0,0.0,362.0,0.0
15885,0.0,0.0,0.0,0.0,0.0,12.0,0.0
15889,0.0,0.0,0.0,0.0,0.0,306.0,0.0
15899,0.0,0.0,0.0,0.0,0.0,302.0,0.0
15910,0.0,0.0,0.0,0.0,0.0,53.0,0.0
15919,0.0,0.0,0.0,0.0,0.0,300.0,0.0
15923,0.0,0.0,0.0,0.0,0.0,344.0,0.0
15938,0.0,0.0,0.0,0.0,0.0,96.0,0.0
15940,0.0,0.0,0.0,0.0,0.0,21.0,0.0
15945,0.0,0.0,0.0,0.0,0.0,259.0,0.0
15950,0.0,0.0,0.0,0.0,0.0,208.0,0.0
15955,0.0,0.0,0.0,0.0,0.0,346.0,0.0
15965,0.0,0.0,0.0,0.0,0.0,284.0,0.0
15967,0.0,0.0,0.0,0.0,0.0,72.0,0.0
15971,0.0,0.0,0.0,0.0,0.0,21.0,0.0
15981,0.0,0.0,0.0,0.0,0.0,23.0,0.0
15987,0.0,0.0,0.0,0.0,0.0,302.0,0.0
15998,0.0,0.0,0.0,0.0,0.0,236.0,0.0
16003,0.0,0.0,0.0,0.0,0.0,207.0,0.0
16010,0.0,0.0,0.0,0.0,0.0,238.0,0.0
16030,0.0,0.0,0.0,0.0,0.0,15.0,0.0
16034,0.0,0.0,0.0,0.0,0.0,135.0,0.0
16037,0.0,0.0,0.0,0.0,0.0,201.0,0.0
15326,0.0,0.0,0.0,0.0,0.0,139.0,0.0
15316,0.0,0.0,0.0,0.0,0.0,113.0,0.0
15304,0.0,0.0,0.0,0.0,0.0,300.0,0.0
14549,0.0,0.0,0.0,0.0,0.0,23.0,0.0
14565,0.0,0.0,0.0,0.0,0.0,229.0,0.0
14572,0.0,0.0,0.0,0.0,0.0,96.0,0.0
14573,0.0,0.0,0.0,0.0,0.0,334.0,0.0
14576,0.0,0.0,0.0,0.0,0.0,335.0,0.0
14577,0.0,0.0,0.0,0.0,0.0,241.0,0.0
14589,0.0,0.0,0.0,0.0,0.0,332.0,0.0
14595,0.0,0.0,0.0,0.0,0.0,38.0,0.0
14600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14608,0.0,0.0,0.0,0.0,0.0,234.0,0.0
14616,0.0,0.0,0.0,0.0,0.0,61.0,0.0
14621,0.0,0.0,0.0,0.0,0.0,198.0,0.0
14627,0.0,0.0,0.0,0.0,0.0,26.0,0.0
14653,0.0,0.0,0.0,0.0,0.0,161.0,0.0
14657,0.0,0.0,0.0,0.0,0.0,109.0,0.0
14659,0.0,0.0,0.0,0.0,0.0,42.0,0.0
14662,0.0,0.0,0.0,0.0,0.0,46.0,0.0
14665,0.0,0.0,0.0,0.0,0.0,20.0,0.0
14672,0.0,0.0,0.0,0.0,0.0,147.0,0.0
14673,0.0,0.0,0.0,0.0,0.0,285.0,0.0
14679,0.0,0.0,0.0,0.0,0.0,334.0,0.0
14684,0.0,0.0,0.0,0.0,0.0,237.0,0.0
14701,0.0,0.0,0.0,0.0,0.0,52.0,0.0
14715,0.0,0.0,0.0,0.0,0.0,129.0,0.0
14732,0.0,0.0,0.0,0.0,0.0,166.0,0.0
14737,0.0,0.0,0.0,0.0,0.0,172.0,0.0
14738,0.0,0.0,0.0,0.0,0.0,50.0,0.0
14755,0.0,0.0,0.0,0.0,0.0,143.0,0.0
14553,0.0,0.0,0.0,0.0,0.0,165.0,0.0
14548,0.0,0.0,0.0,0.0,0.0,65.0,0.0
15299,0.0,0.0,0.0,0.0,0.0,336.0,0.0
14544,0.0,0.0,0.0,0.0,0.0,230.0,0.0
14355,0.0,0.0,0.0,0.0,0.0,262.0,0.0
14368,0.0,0.0,0.0,0.0,0.0,80.0,0.0
14373,0.0,0.0,0.0,0.0,0.0,194.0,0.0
14389,0.0,0.0,0.0,0.0,0.0,69.0,0.0
14390,0.0,0.0,0.0,0.0,0.0,345.0,0.0
14396,0.0,0.0,0.0,0.0,0.0,326.0,0.0
14410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14411,0.0,0.0,0.0,0.0,0.0,20.0,0.0
14413,0.0,0.0,0.0,0.0,0.0,236.0,0.0
14414,0.0,0.0,0.0,0.0,0.0,200.0,0.0
14428,0.0,0.0,0.0,0.0,0.0,104.0,0.0
14437,0.0,0.0,0.0,0.0,0.0,264.0,0.0
14439,0.0,0.0,0.0,0.0,0.0,79.0,0.0
14448,0.0,0.0,0.0,0.0,0.0,243.0,0.0
14450,0.0,0.0,0.0,0.0,0.0,86.0,0.0
14457,0.0,0.0,0.0,0.0,0.0,20.0,0.0
14460,0.0,0.0,0.0,0.0,0.0,19.0,0.0
14467,0.0,0.0,0.0,0.0,0.0,32.0,0.0
14479,0.0,0.0,0.0,0.0,0.0,261.0,0.0
14497,0.0,0.0,0.0,0.0,0.0,12.0,0.0
14498,0.0,0.0,0.0,0.0,0.0,231.0,0.0
14501,0.0,0.0,0.0,0.0,0.0,80.0,0.0
14506,0.0,0.0,0.0,0.0,0.0,307.0,0.0
14514,0.0,0.0,0.0,0.0,0.0,128.0,0.0
14524,0.0,0.0,0.0,0.0,0.0,222.0,0.0
14533,0.0,0.0,0.0,0.0,0.0,171.0,0.0
14540,0.0,0.0,0.0,0.0,0.0,12.0,0.0
14761,0.0,0.0,0.0,0.0,0.0,144.0,0.0
14775,0.0,0.0,0.0,0.0,0.0,336.0,0.0
14776,0.0,0.0,0.0,0.0,0.0,32.0,0.0
14777,0.0,0.0,0.0,0.0,0.0,194.0,0.0
15070,0.0,0.0,0.0,0.0,0.0,346.0,0.0
15081,0.0,0.0,0.0,0.0,0.0,280.0,0.0
15110,0.0,0.0,0.0,0.0,0.0,72.0,0.0
15111,0.0,0.0,0.0,0.0,0.0,345.0,0.0
15139,0.0,0.0,0.0,0.0,0.0,150.0,0.0
15144,0.0,0.0,0.0,0.0,0.0,32.0,0.0
15160,0.0,0.0,0.0,0.0,0.0,187.0,0.0
15164,0.0,0.0,0.0,0.0,0.0,166.0,0.0
15165,0.0,0.0,0.0,0.0,0.0,354.0,0.0
15174,0.0,0.0,0.0,0.0,0.0,92.0,0.0
15180,0.0,0.0,0.0,0.0,0.0,282.0,0.0
15192,0.0,0.0,0.0,0.0,0.0,256.0,0.0
15199,0.0,0.0,0.0,0.0,0.0,5.0,0.0
15203,0.0,0.0,0.0,0.0,0.0,24.0,0.0
15204,0.0,0.0,0.0,0.0,0.0,187.0,0.0
15208,0.0,0.0,0.0,0.0,0.0,172.0,0.0
15211,0.0,0.0,0.0,0.0,0.0,255.0,0.0
15215,0.0,0.0,0.0,0.0,0.0,58.0,0.0
15222,0.0,0.0,0.0,0.0,0.0,75.0,0.0
15226,0.0,0.0,0.0,0.0,0.0,19.0,0.0
15227,0.0,0.0,0.0,0.0,0.0,58.0,0.0
15246,0.0,0.0,0.0,0.0,0.0,201.0,0.0
15260,0.0,0.0,0.0,0.0,0.0,345.0,0.0
15262,0.0,0.0,0.0,0.0,0.0,95.0,0.0
15266,0.0,0.0,0.0,0.0,0.0,161.0,0.0
15270,0.0,0.0,0.0,0.0,0.0,18.0,0.0
15288,0.0,0.0,0.0,0.0,0.0,258.0,0.0
15062,0.0,0.0,0.0,0.0,0.0,203.0,0.0
15057,0.0,0.0,0.0,0.0,0.0,45.0,0.0
15052,0.0,0.0,0.0,0.0,0.0,75.0,0.0
14871,0.0,0.0,0.0,0.0,0.0,220.0,0.0
14778,0.0,0.0,0.0,0.0,0.0,10.0,0.0
14782,0.0,0.0,0.0,0.0,0.0,79.0,0.0
14784,0.0,0.0,0.0,0.0,0.0,96.0,0.0
14794,0.0,0.0,0.0,0.0,0.0,141.0,0.0
14798,0.0,0.0,0.0,0.0,0.0,17.0,0.0
14805,0.0,0.0,0.0,0.0,0.0,39.0,0.0
14821,0.0,0.0,0.0,0.0,0.0,279.0,0.0
14828,0.0,0.0,0.0,0.0,0.0,151.0,0.0
14841,0.0,0.0,0.0,0.0,0.0,201.0,0.0
14842,0.0,0.0,0.0,0.0,0.0,4.0,0.0
14865,0.0,0.0,0.0,0.0,0.0,335.0,0.0
14866,0.0,0.0,0.0,0.0,0.0,268.0,0.0
14878,0.0,0.0,0.0,0.0,0.0,199.0,0.0
15048,0.0,0.0,0.0,0.0,0.0,299.0,0.0
