"CustomerID","frequency","recency","T","monetary_value","predicted_purchases_6m","predicted_avg_value","predicted_LTV_6m","Gender","Location","Tenure_Months","Marketing_Spend","ROI_pct","ROI_ratio","Coupon_Count","Coupon_Usage_Quartile"
"15,426",2,19,197,466.51,0.3021325414,"1,107.4418905484",334.5942327999,F,Chicago,17,"1,240.186",-73.0206410329,0.2697935897,9,Q3
"15,447",0,0,13,0,1.0866361848,"1,389.0011985875","1,509.3389630782",F,California,34,128.208,"1,077.2580206214",11.7725802062,4,Q1
"15,454",0,0,122,0,0.5122490643,"1,389.0011985875",711.5145642217,M,Chicago,39,321.83,121.083977324,2.2108397732,5,Q2
"15,456",0,0,90,0,0.6046776607,"1,389.0011985875",839.8979954358,M,California,28,425.832,97.2369374391,1.9723693744,6,Q2
"15,460",1,1,61,"5,636.26",0.9328901326,"2,153.8966753772","2,009.3489551083",F,New York,4,578.14,247.5540448868,3.4755404489,7,Q3
"15,464",1,1,47,"12,080.67",1.1321449701,"3,314.4805460701","3,752.4724786631",F,Chicago,40,"1,280.887",192.9589010321,2.9295890103,10,Q4
"15,465",2,178,211,521.26,1.1823436164,"1,124.1524804584","1,329.1345091431",F,Chicago,14,360.923,268.2598529723,3.6825985297,8,Q3
"15,468",0,0,109,0,0.5460874205,"1,389.0011985875",758.5160816142,F,Chicago,23,0.598,"126,742.1541160806","1,268.4215411608",1,Q1
"15,482",0,0,88,0,0.6116039627,"1,389.0011985875",849.5186371956,F,New York,18,59.403,"1,330.0938289238",14.3009382892,3,Q1
"15,485",1,210,243,"1,157.25",0.602538716,"1,347.2647629643",811.7791804211,M,New York,25,345.097,135.2321754235,2.3523217542,12,Q4
"15,498",3,120,172,787.4533333333,1.7688105177,"1,150.0619852938","2,034.2417355669",F,New York,14,"2,920.367",-30.3429419807,0.6965705802,16,Q4
"15,502",1,15,192,"2,263.43",0.2984376535,"1,546.4784483262",461.527399279,F,New York,27,"1,251.594",-63.1248312728,0.3687516873,9,Q3
"15,503",0,0,129,0,0.4957397079,"1,389.0011985875",688.5830484277,F,New York,45,736.694,-6.5306560895,0.9346934391,6,Q2
"15,510",0,0,12,0,1.0983328951,"1,389.0011985875","1,525.5857077642",F,New Jersey,15,3.838,"39,649.4973362225",397.4949733622,1,Q1
"15,512",0,0,95,0,0.5880451162,"1,389.0011985875",816.7953712217,F,California,42,39.804,"1,952.0434409148",20.5204344091,3,Q1
"15,513",2,237,249,868.875,1.1026259759,"1,230.2502286145","1,356.5058589844",F,Chicago,21,727.215,86.5343617753,1.8653436178,12,Q4
"15,514",2,25,132,"3,617.8",0.7711582418,"2,069.266819815","1,595.7321625982",M,Chicago,22,"1,273.056",25.3465804017,1.253465804,13,Q4
"15,518",0,0,21,0,1.0017200248,"1,389.0011985875","1,391.3903150385",F,New Jersey,7,605.029,129.9708468583,2.2997084686,13,Q4
"15,525",0,0,243,0,0.3259185768,"1,389.0011985875",452.7012938697,M,New York,48,777.217,-41.7535522422,0.5824644776,9,Q3
"15,527",0,0,62,0,0.719193092,"1,389.0011985875",998.9600668127,F,New York,21,501.97,99.0079221493,1.9900792215,9,Q3
"15,529",2,31,163,142.56,0.5898367398,"1,008.5670850447",594.8899213266,M,California,16,"2,445.116",-75.6702781657,0.2432972183,10,Q4
"15,532",1,1,81,"6,432.63",0.7218432588,"2,297.3161935493","1,658.3022075858",F,California,23,"1,787.544",-7.2301320926,0.9276986791,7,Q3
"15,535",2,139,143,"2,078.875",1.6125574175,"1,599.5618960309","2,579.3854002171",F,Chicago,24,"1,171.686",120.1430588244,2.2014305882,9,Q3
"15,544",0,0,230,0,0.3391091834,"1,389.0011985875",471.0230622294,M,Chicago,22,204.663,130.145684481,2.3014568448,5,Q2
"15,545",0,0,211,0,0.360452316,"1,389.0011985875",500.6686988945,F,California,39,670.614,-25.3417466837,0.7465825332,3,Q1
"15,547",1,1,124,"3,152.02",0.4437223624,"1,706.5060104551",757.2148783921,M,New York,40,"1,534.462",-50.6527448453,0.4934725515,8,Q3
"15,555",2,76,193,"2,439.84",0.8008652865,"1,709.7342811788","1,369.2668349611",F,Chicago,34,817.672,67.4591810605,1.6745918106,13,Q4
"15,562",0,0,57,0,0.7445332751,"1,389.0011985875","1,034.1576114421",F,New York,26,7.9,"12,990.6026764821",130.9060267648,1,Q1
"15,563",0,0,87,0,0.6151284965,"1,389.0011985875",854.414218932,F,Chicago,41,434.952,96.4387378221,1.9643873782,4,Q1
"15,569",0,0,21,0,1.0017200248,"1,389.0011985875","1,391.3903150385",M,California,32,39.89,"3,388.0679745262",34.8806797453,2,Q1
"15,570",6,193,201,"2,587.9566666667",3.6139067206,"2,070.6951439887","7,483.299097269",F,New Jersey,34,"4,498.689",66.343997046,1.6634399705,13,Q4
"15,574",2,140,225,853.615,0.9616432588,"1,225.5926285775","1,178.5828893559",F,New York,5,"1,256.461",-6.1982115357,0.9380178846,16,Q4
"15,581",2,96,156,"1,241.295",1.2594040185,"1,343.9188659527","1,692.5368203512",F,California,18,254.022,566.295368256,6.6629536826,6,Q2
"15,587",0,0,57,0,0.7445332751,"1,389.0011985875","1,034.1576114421",M,Chicago,6,60.66,"1,604.842748833",17.0484274883,3,Q1
"15,596",0,0,142,0,0.4677872528,"1,389.0011985875",649.7570548009,F,California,39,768.039,-15.4005128905,0.8459948711,12,Q4
"15,601",2,198,234,"4,361.165",1.0989052527,"2,296.1539005166","2,523.2555823161",F,Chicago,46,"2,869.433",-12.0643143675,0.8793568563,22,Q4
"15,602",3,156,175,125.48,1.9887206894,887.1213339772,"1,764.2365508949",F,New Jersey,10,311.292,466.7465116016,5.667465116,9,Q3
"15,605",0,0,242,0,0.3268963523,"1,389.0011985875",454.0594251866,F,California,21,227.89,99.2449976685,1.9924499767,1,Q1
"15,607",0,0,37,0,0.8676117655,"1,389.0011985875","1,205.1137821575",F,Chicago,40,177.402,579.3123990471,6.7931239905,3,Q1
"15,611",0,0,32,0,0.9053212842,"1,389.0011985875","1,257.492348797",F,New York,4,19.198,"6,450.1216209864",65.5012162099,1,Q1
"15,615",1,79,89,"2,539.9",1.1425208731,"1,596.2683627995","1,823.7699235318",M,Washington DC,19,"1,008.05",80.9205816707,1.8092058167,13,Q4
"15,620",0,0,82,0,0.633395531,"1,389.0011985875",879.7871516906,M,Chicago,48,349.767,151.5352082074,2.5153520821,8,Q3
"15,626",0,0,10,0,1.1225435646,"1,389.0011985875","1,559.2143566762",F,New Jersey,8,179.054,770.8067715193,8.7080677152,5,Q2
"15,628",0,0,166,0,0.4237877468,"1,389.0011985875",588.6416882099,F,California,4,643.356,-8.5045156632,0.9149548434,5,Q2
"15,640",5,203,226,"2,054.03",2.7035620014,"1,737.0842774608","4,696.3150457995",F,California,30,"1,165.668",302.8861601931,4.0288616019,18,Q4
"15,641",0,0,92,0,0.5979102593,"1,389.0011985875",830.4980667826,F,Chicago,6,374.049,122.0292172369,2.2202921724,4,Q1
"15,646",0,0,223,0,0.346668687,"1,389.0011985875",481.5232216917,M,California,10,170.405,182.5757587463,2.8257575875,3,Q1
"15,649",1,138,174,9.85,0.7398604166,"1,140.627703368",843.9052878526,M,California,22,24.37,"3,362.8858754722",34.6288587547,2,Q1
"15,658",0,0,234,0,0.3349371033,"1,389.0011985875",465.2280378894,M,Chicago,24,854.083,-45.5289429845,0.5447105702,7,Q3
"15,660",0,0,151,0,0.4502404306,"1,389.0011985875",625.384497702,M,New Jersey,13,59.008,959.8300191534,10.5983001915,3,Q1
"15,661",0,0,50,0,0.7832824164,"1,389.0011985875","1,087.9802152389",F,California,24,226.8,379.7090896115,4.7970908961,3,Q1
"15,664",0,0,89,0,0.6081205944,"1,389.0011985875",844.6802345201,M,New York,10,104.55,707.9198799809,8.0791987998,1,Q1
"15,673",0,0,2,0,1.2318953086,"1,389.0011985875","1,711.1040601787",M,New York,24,608.592,181.1578299055,2.8115782991,9,Q3
"15,680",0,0,156,0,0.4410578679,"1,389.0011985875",612.6299072093,M,California,32,226.478,170.5030542522,2.7050305425,6,Q2
"15,687",0,0,11,0,1.1102987632,"1,389.0011985875","1,542.2063129104",M,New York,20,"1,365.618",12.9310182577,1.1293101826,14,Q4
"15,689",0,0,120,0,0.5171739891,"1,389.0011985875",718.3552907226,M,California,16,182.162,294.3496946249,3.9434969462,4,Q1
"15,694",3,223,236,634.92,1.6569980146,"1,089.4746292863","1,805.2572977327",F,New York,41,337.192,435.3796346689,5.3537963467,6,Q2
"15,696",1,1,1,697.05,2.392108077,"1,264.3866255874","3,024.5494594687",M,Chicago,12,880.293,243.5844042232,3.4358440422,12,Q4
"15,708",2,179,211,"4,033.47",1.1851961403,"2,196.1360601414","2,602.8519821383",F,Chicago,49,"1,653.024",57.4600236983,1.574600237,9,Q3
"15,713",1,47,155,62,0.5644366182,"1,150.019478388",649.1131052467,M,California,3,100.874,543.489011288,6.4348901129,3,Q1
"15,716",1,1,205,"2,348.71",0.2112617844,"1,561.8366568345",329.9563990443,F,Chicago,2,441.696,-25.2978521326,0.7470214787,9,Q3
"15,719",1,1,44,"4,355.85",1.1820974452,"1,923.3056369619","2,273.5346798697",F,Chicago,16,"3,230.79",-29.6291408643,0.7037085914,13,Q4
"15,723",0,0,136,0,0.4802791518,"1,389.0011985875",667.1083174729,F,Washington DC,4,356.98,86.8755441405,1.8687554414,6,Q2
"15,727",1,75,90,"3,429.56",1.1178494103,"1,756.488622901","1,963.4897712695",F,Chicago,40,"1,747.102",12.3855259321,1.1238552593,15,Q4
"15,732",0,0,227,0,0.3423078031,"1,389.0011985875",475.465948766,F,Chicago,21,32.286,"1,372.6691097257",14.7266910973,3,Q1
"15,738",1,85,230,7.2,0.4339181987,"1,140.1504607256",494.7320341186,M,New Jersey,16,448.8,10.2344104542,1.1023441045,12,Q4
"15,749",0,0,21,0,1.0017200248,"1,389.0011985875","1,391.3903150385",F,Chicago,44,126.7,998.1770442293,10.9817704423,2,Q1
"15,750",2,21,165,54.06,0.4664086182,981.5554465601,457.8059195522,F,California,7,624.624,-26.7069597787,0.7329304022,8,Q3
"15,752",0,0,235,0,0.3339102312,"1,389.0011985875",463.8017113378,F,New York,27,166.362,178.790656122,2.7879065612,5,Q2
"15,759",0,0,81,0,0.6371834609,"1,389.0011985875",885.0485908798,M,Washington DC,26,16.38,"5,303.2270505484",54.0322705055,1,Q1
"15,769",2,179,213,408.53,1.1724836641,"1,089.7454521378","1,277.7087406136",F,Chicago,25,139.381,816.7022338867,9.1670223389,5,Q2
"15,777",1,30,111,21.39,0.7201169631,"1,142.7059600071",822.8819456513,F,Chicago,24,113.816,622.9932045155,7.2299320452,5,Q2
"15,780",0,0,75,0,0.6609263401,"1,389.0011985875",918.027478553,M,California,19,559.794,63.9938046054,1.6399380461,3,Q1
"15,789",0,0,82,0,0.633395531,"1,389.0011985875",879.7871516906,F,Chicago,28,637.932,37.912371803,1.379123718,5,Q2
"15,799",0,0,29,0,0.9296376443,"1,389.0011985875","1,291.2678021499",M,New Jersey,31,191.49,574.3264933678,6.7432649337,5,Q2
"15,805",0,0,140,0,0.4718771398,"1,389.0011985875",655.4379127069,M,Chicago,33,175.49,273.4901776209,3.7349017762,3,Q1
"15,808",4,147,199,"1,281.585",2.1190207496,"1,338.7640525873","2,836.8688063157",F,California,6,"4,692.944",-39.5503375639,0.6044966244,22,Q4
"15,811",1,70,143,436.94,0.714045713,"1,217.5430090879",869.3813660247,F,Chicago,27,187.928,362.6140681669,4.6261406817,6,Q2
"15,822",0,0,93,0,0.5945844147,"1,389.0011985875",825.8784647326,F,Chicago,4,275.91,199.3289350631,2.9932893506,5,Q2
"15,823",1,183,226,685.59,0.6202338557,"1,262.3227762734",782.935322725,M,New York,27,63.58,"1,131.4176198884",12.3141761989,5,Q2
"15,827",1,1,230,865.16,0.1738408635,"1,294.6618182741",225.065128449,F,Chicago,3,506.892,-55.5989977256,0.4440100227,11,Q4
"15,834",0,0,223,0,0.346668687,"1,389.0011985875",481.5232216917,M,Chicago,12,2.468,"19,410.6653845903",195.1066538459,1,Q1
"15,835",0,0,14,0,1.0751993197,"1,389.0011985875","1,493.4531437475",F,New York,46,130.238,"1,046.7107478213",11.4671074782,5,Q2
"15,838",1,54,227,167.11,0.3574082605,"1,168.9489025942",417.7919939448,F,Chicago,9,119.509,249.5904023503,3.4959040235,4,Q1
"15,841",0,0,51,0,0.7774928885,"1,389.0011985875","1,079.9385540499",M,New York,6,13.708,"7,778.1627812223",78.7816278122,4,Q1
"15,845",0,0,39,0,0.8534275271,"1,389.0011985875","1,185.4118580915",M,Chicago,22,764.002,55.1582139957,1.55158214,6,Q2
"15,854",1,113,118,291.46,1.000044253,"1,191.343288476","1,191.3960090482",M,New York,44,654.447,82.0462175009,1.820462175,11,Q4
"15,856",2,90,146,"1,204.99",1.3213798387,"1,332.837989849","1,761.1852480979",M,Chicago,4,656.409,168.3060786945,2.6830607869,10,Q4
"15,858",0,0,170,0,0.4172577546,"1,389.0011985875",579.5715212037,F,California,18,987.588,-41.314442743,0.5868555726,6,Q2
"15,860",0,0,187,0,0.3916386726,"1,389.0011985875",543.9865856364,F,New York,46,587.7,-7.4380490665,0.9256195093,5,Q2
"15,862",0,0,249,0,0.3201736924,"1,389.0011985875",444.7216424628,F,California,24,819.641,-45.7418988969,0.542581011,10,Q4
"15,867",4,171,195,"2,037.375",2.3986026528,"1,692.2371141436","4,059.004431173",M,New York,11,"1,971.497",105.8843828407,2.0588438284,16,Q4
"15,880",1,2,200,125.5,0.2243996574,"1,161.4552926501",260.6301697322,F,New York,33,"2,406.942",-89.1717303644,0.1082826964,7,Q3
"15,881",1,13,132,92.07,0.4905128012,"1,155.4348316929",566.7555758692,M,New York,34,"1,248.003",-54.5870021251,0.4541299787,9,Q3
"15,882",1,1,181,"1,453.99",0.2582093906,"1,400.7051334233",361.6752189711,F,New York,45,514.704,-29.7314147605,0.7026858524,5,Q2
"15,889",0,0,193,0,0.3833407434,"1,389.0011985875",532.4607520686,F,California,21,"1,869.66",-71.5209849883,0.2847901501,6,Q2
"15,894",1,1,196,"2,383.6",0.2273985106,"1,568.1200514739",356.5881640823,M,Chicago,44,692.86,-48.5338792711,0.5146612073,6,Q2
"15,898",1,17,188,"4,574.61",0.3171561651,"1,962.7024673238",622.4831877229,M,Chicago,27,"1,374.174",-54.7012832638,0.4529871674,6,Q2
"15,899",0,0,189,0,0.3888325667,"1,389.0011985875",540.0889012507,F,Washington DC,24,109.938,391.2668060641,4.9126680606,2,Q1
"15,916",3,148,159,"1,391.8766666667",2.1542189493,"1,390.1433555469","2,994.673158781",F,Chicago,37,614.472,387.357138939,4.8735713894,9,Q3
"15,919",0,0,187,0,0.3916386726,"1,389.0011985875",543.9865856364,F,Washington DC,24,"1,259.31",-56.8028058511,0.4319719415,7,Q3
"15,922",1,12,242,129.27,0.1954861394,"1,162.1342378433",227.1811356779,M,Chicago,29,64.931,249.8808514852,3.4988085149,4,Q1
"15,923",0,0,231,0,0.338056352,"1,389.0011985875",469.5606781769,F,Chicago,34,210.88,122.6672411688,2.2266724117,6,Q2
"15,939",0,0,17,0,1.0423610498,"1,389.0011985875","1,447.8407475421",F,California,11,286.634,405.1182858775,5.0511828588,9,Q3
"15,945",0,0,146,0,0.4598199595,"1,389.0011985875",638.6904749463,F,New York,13,51.069,"1,150.6422192451",12.5064221925,2,Q1
"15,950",0,0,95,0,0.5880451162,"1,389.0011985875",816.7953712217,M,Chicago,44,571.035,43.0377071846,1.4303770718,7,Q3
"15,953",1,174,192,257.48,0.7239905773,"1,185.223777159",858.0908466657,M,New Jersey,23,682.105,25.800404141,1.2580040414,5,Q2
"15,955",0,0,233,0,0.3359703736,"1,389.0011985875",466.6632516697,F,California,49,246.864,89.0365754706,1.8903657547,5,Q2
"15,965",0,0,171,0,0.4156570169,"1,389.0011985875",577.348094663,F,Chicago,26,630.306,-8.4019357799,0.9159806422,5,Q2
"15,973",1,112,164,195.48,0.7307932891,"1,174.0581002417",857.9937806561,M,Chicago,9,63.706,"1,246.8021546731",13.4680215467,5,Q2
"15,983",3,141,247,"1,047.8466666667",1.1285359243,"1,253.4921224572","1,414.6108910344",M,New York,25,767.529,84.3071585614,1.8430715856,11,Q4
"15,984",1,131,180,151.79,0.7011191008,"1,166.1898998462",817.6380139528,F,California,25,184.493,343.1810496619,4.4318104966,8,Q3
"15,987",0,0,189,0,0.3888325667,"1,389.0011985875",540.0889012507,F,California,32,72.858,641.2897708566,7.4128977086,3,Q1
"15,996",1,1,154,"1,015.27",0.3295435799,"1,321.6953628236",435.556221368,F,Chicago,26,83.076,424.286462237,5.2428646224,5,Q2
"15,998",0,0,123,0,0.5098222827,"1,389.0011985875",708.1437617473,F,New York,16,"1,649.658",-57.0732987233,0.4292670128,12,Q4
"16,003",0,0,94,0,0.59129625,"1,389.0011985875",821.3111999309,F,California,10,481.038,70.7372806163,1.7073728062,6,Q2
"16,010",0,0,125,0,0.5050383481,"1,389.0011985875",701.4988708464,M,California,5,726.624,-3.457789607,0.9654221039,5,Q2
"16,011",1,28,152,"2,474.33",0.4883762576,"1,584.4597590015",773.8125273603,M,New Jersey,10,"1,028.583",-24.7690728546,0.7523092715,13,Q4
"16,013",4,179,217,74.85,2.1483030912,774.3899341984,"1,663.6242894324",M,New York,31,96.48,"1,624.3203663272",17.2432036633,6,Q2
"16,016",2,6,162,"1,679.45",0.3222622077,"1,477.6508937517",476.1910392803,M,California,19,"1,289.221",-63.0636609797,0.3693633902,12,Q4
"16,019",1,96,134,353.95,0.8491583186,"1,202.5972102593","1,021.1954250619",F,California,34,164.678,520.1164849354,6.2011648494,5,Q2
"16,029",5,239,250,459.162,2.593391937,902.3135687976,"2,340.0527339384",F,Washington DC,40,"1,098.011",113.1174217689,2.1311742177,11,Q4
"16,033",2,162,211,"2,149.33",1.1325100791,"1,621.0659072109","1,835.8734787485",F,Chicago,48,"1,402.041",30.9429238338,1.3094292383,18,Q4
"16,034",0,0,22,0,0.9920739694,"1,389.0011985875","1,377.9919326149",F,New York,26,41.798,"3,196.789158847",32.9678915885,6,Q2
"16,037",0,0,88,0,0.6116039627,"1,389.0011985875",849.5186371956,F,California,15,279.963,203.4396106613,3.0343961066,6,Q2
"16,042",2,209,230,146.49,1.146730921,"1,009.7665849231","1,157.930565922",F,Chicago,16,58.848,"1,867.6634140872",19.6766341409,2,Q1
"16,048",0,0,239,0,0.3298655419,"1,389.0011985875",458.1836330239,M,New Jersey,12,140.567,225.953910252,3.2595391025,3,Q1
"16,059",1,170,173,"1,317.67",0.7966629267,"1,376.1550515301","1,096.3317108903",M,Chicago,44,743.229,47.5092751884,1.4750927519,7,Q3
"16,062",0,0,135,0,0.4824274504,"1,389.0011985875",670.0923068697,F,New York,20,60.727,"1,003.4503711194",11.0345037112,2,Q1
"16,065",1,1,148,"1,103.96",0.3489156225,"1,337.6676835623",466.7331524524,F,New York,41,732.862,-36.3136371578,0.6368636284,8,Q3
"16,081",0,0,164,0,0.4271311286,"1,389.0011985875",593.2856496315,M,New York,14,848.556,-30.0829114836,0.6991708852,6,Q2
"16,083",0,0,108,0,0.5488805602,"1,389.0011985875",762.3957559492,M,California,21,100.312,660.0244795729,7.6002447957,5,Q2
"16,086",0,0,171,0,0.4156570169,"1,389.0011985875",577.348094663,F,New York,47,240.354,140.2074001943,2.4020740019,3,Q1
"16,094",0,0,39,0,0.8534275271,"1,389.0011985875","1,185.4118580915",F,Chicago,16,3.938,"30,001.875522892",301.0187552289,1,Q1
"16,098",0,0,250,0,0.3192360226,"1,389.0011985875",443.4192179717,M,Chicago,49,84.239,426.3823383133,5.2638233831,2,Q1
"16,112",1,27,51,373.75,1.3390158484,"1,206.1630232103","1,615.0714037886",F,Chicago,16,125.95,"1,182.3115552113",12.8231155521,4,Q1
"16,122",1,141,164,581.98,0.7908058045,"1,243.6634894119",983.4963062702,M,California,43,163.976,499.7806424539,5.9978064245,7,Q3
"16,125",0,0,167,0,0.4221358875,"1,389.0011985875",586.3472537578,M,California,22,506.403,15.786686445,1.1578668644,4,Q1
"16,134",2,33,93,659.065,1.4364122502,"1,166.2128063495","1,675.1623614108",F,New York,5,721.884,132.054230515,2.3205423051,4,Q1
"16,138",0,0,177,0,0.4063080935,"1,389.0011985875",564.3624288646,F,California,20,0.84,"67,086.0034362655",671.8600343627,1,Q1
"16,140",0,0,214,0,0.3569035445,"1,389.0011985875",495.7394510609,F,California,34,209.152,137.0235288502,2.3702352885,3,Q1
"16,143",2,128,192,491.39,1.128993399,"1,115.0356709495","1,258.8679121806",F,California,9,748.06,68.2843504773,1.6828435048,13,Q4
"16,145",3,77,99,498.83,2.6682680918,"1,035.4186855861","2,762.7746403657",F,California,9,421.367,555.6694378928,6.5566943789,9,Q3
"16,150",1,182,221,240.39,0.6343091508,"1,182.1460123442",749.8460331675,F,Washington DC,34,215.923,247.2747382944,3.4727473829,9,Q3
"16,153",0,0,66,0,0.700166502,"1,389.0011985875",972.5321105058,M,Chicago,29,112.898,761.4254552833,8.6142545528,2,Q1
"16,161",5,176,189,"1,611.646",3.1180371265,"1,505.5358325856","4,694.3166212271",M,New York,10,"3,251.723",44.3639763051,1.4436397631,14,Q4
"16,163",0,0,142,0,0.4677872528,"1,389.0011985875",649.7570548009,F,Chicago,22,10.515,"6,079.3348055245",61.7933480552,2,Q1
"16,168",0,0,208,0,0.364073179,"1,389.0011985875",505.698081988,M,Washington DC,24,85.666,490.3136390027,5.90313639,6,Q2
"16,186",0,0,227,0,0.3423078031,"1,389.0011985875",475.465948766,F,New York,18,72.074,559.6913571691,6.5969135717,6,Q2
"16,191",5,88,106,177.992,4.2327302011,755.1462294599,"3,196.3302516937",M,Chicago,19,268.529,"1,090.31100987",11.9031100987,11,Q4
"16,202",0,0,110,0,0.5433231639,"1,389.0011985875",754.6765259332,F,New York,44,162.806,363.5434357046,4.635434357,4,Q1
"16,203",1,204,226,26.48,0.6450117251,"1,143.6226260637",737.6500028812,M,California,9,160.739,358.9116536007,4.589116536,4,Q1
"16,206",0,0,4,0,1.2024837423,"1,389.0011985875","1,670.2513593841",F,California,28,418.998,298.6299121676,3.9862991217,6,Q2
"16,210",3,164,246,520.91,1.3031467726,"1,044.1890231341","1,360.7315555267",M,New York,49,904.871,50.378513128,1.5037851313,12,Q4
"16,218",1,1,249,307.62,0.1511858897,"1,194.253568137",180.5542882712,M,Chicago,40,379.928,-52.4767091999,0.475232908,4,Q1
"16,221",0,0,172,0,0.4140686845,"1,389.0011985875",575.1418990212,F,California,9,340.206,69.0569534403,1.6905695344,5,Q2
"16,233",3,149,159,246.08,2.1596916582,935.024536345,"2,019.3646913734",F,New York,23,158.013,"1,177.9737688503",12.7797376885,7,Q3
"16,235",1,14,19,185.99,1.9118156178,"1,172.3490313071","2,241.3151875347",M,California,34,185.093,"1,110.912993757",12.1091299376,5,Q2
"16,241",2,157,209,"3,156.515",1.1282932185,"1,928.4751400595","2,175.885422653",M,New York,34,635.779,242.2392722397,3.4223927224,10,Q4
"16,244",1,1,233,"4,357.71",0.1699707147,"1,923.6406072694",326.9625687841,F,New York,36,530.043,-38.313954003,0.61686046,5,Q2
"16,250",0,0,250,0,0.3192360226,"1,389.0011985875",443.4192179717,F,California,30,195.389,126.9417510565,2.2694175106,4,Q1
"16,252",1,1,153,"1,610.05",0.3326700555,"1,428.8102227736",475.3223760593,F,Chicago,37,159.887,197.2864435878,2.9728644359,7,Q3
"16,255",1,90,144,"2,972.02",0.7739960754,"1,674.0895290822","1,295.7387254607",M,Chicago,7,429.525,201.6678250301,3.0166782503,9,Q3
"16,262",0,0,108,0,0.5488805602,"1,389.0011985875",762.3957559492,M,California,11,132.6,474.9590919677,5.7495909197,1,Q1
"16,265",0,0,138,0,0.4760404316,"1,389.0011985875",661.220730114,M,California,38,244.073,170.9110512486,2.7091105125,7,Q3
"16,270",0,0,59,0,0.7341789266,"1,389.0011985875","1,019.7754089991",F,Chicago,37,419.151,143.2954732302,2.4329547323,5,Q2
"16,271",0,0,81,0,0.6371834609,"1,389.0011985875",885.0485908798,M,New York,24,184.953,378.5262152438,4.7852621524,4,Q1
"16,274",0,0,239,0,0.3298655419,"1,389.0011985875",458.1836330239,F,California,43,618.2,-25.8842392391,0.7411576076,7,Q3
"16,279",0,0,27,0,0.9466223549,"1,389.0011985875","1,314.8595855955",F,Chicago,40,34.318,"3,731.3992237179",38.3139922372,2,Q1
"16,282",0,0,54,0,0.7606438601,"1,389.0011985875","1,056.53523339",F,California,20,77.527,"1,262.7964881783",13.6279648818,4,Q1
"16,293",0,0,169,0,0.4188710451,"1,389.0011985875",581.8123837398,M,Chicago,13,199.338,191.872289147,2.9187228915,5,Q2
"16,303",0,0,25,0,0.9642697567,"1,389.0011985875","1,339.3718478087",F,Chicago,12,448.854,198.3981089193,2.9839810892,8,Q3
"16,306",1,130,169,376.76,0.7466730818,"1,206.7050988155",901.0142149701,M,New York,13,90.133,899.6496454906,9.9964964549,6,Q2
"16,315",0,0,13,0,1.0866361848,"1,389.0011985875","1,509.3389630782",M,California,35,44.75,"3,272.8244984988",33.728244985,5,Q2
"16,316",1,33,82,29.98,0.9837175964,"1,144.2529465349","1,125.6217582169",F,Chicago,44,691.795,62.7103055409,1.6271030554,3,Q1
"16,326",1,1,32,499.84,1.4143366851,"1,228.8707684121","1,738.0370089689",M,Washington DC,6,372.966,366.0041421923,4.6600414219,10,Q4
"16,327",1,1,202,580.56,0.2164635363,"1,243.4077593922",269.152440671,M,California,44,"1,835.702",-85.3379012132,0.1466209879,9,Q3
"16,350",1,117,144,"1,021.49",0.8445654965,"1,322.8155323466","1,117.2043567929",F,Chicago,31,179.203,523.4294943684,6.2342949437,9,Q3
"16,351",0,0,23,0,0.982620813,"1,389.0011985875","1,364.8614869977",F,New York,20,36.376,"3,652.0933774952",37.520933775,2,Q1
"16,353",5,188,206,139.494,2.9107835063,734.9959707914,"2,139.4141490103",M,Washington DC,6,156.72,"1,265.1187780821",13.6511877808,7,Q3
"16,359",1,13,18,14.1,1.9300497455,"1,141.3930925115","2,202.9454477123",F,New York,49,13.174,"16,621.9177752563",167.2191777526,4,Q1
"16,365",1,74,166,67.59,0.61678727,"1,151.0261902262",709.9383016124,F,California,49,145.227,388.8473228893,4.8884732289,3,Q1
"16,367",0,0,126,0,0.5026805221,"1,389.0011985875",698.2238476988,M,California,20,247.37,182.2589027363,2.8225890274,6,Q2
"16,385",1,1,159,941.01,0.3144898181,"1,308.3217633416",411.4538733525,M,California,19,78.836,421.9111489072,5.2191114891,7,Q3
"16,393",3,72,198,356.82,0.8440792874,979.0112745724,826.363138983,F,Chicago,20,262.904,214.3212499555,3.1432124996,5,Q2
"16,395",0,0,12,0,1.0983328951,"1,389.0011985875","1,525.5857077642",M,Washington DC,18,"1,696.415",-10.0700177867,0.8992998221,12,Q4
"16,401",0,0,4,0,1.2024837423,"1,389.0011985875","1,670.2513593841",M,Chicago,40,218.616,664.0114901856,7.6401149019,4,Q1
"16,402",1,1,198,"4,659.53",0.2236722133,"1,977.9958428693",442.422708059,M,Chicago,31,"1,026.078",-56.8821563215,0.4311784368,7,Q3
"16,411",0,0,198,0,0.3766928827,"1,389.0011985875",523.2268655274,F,Chicago,40,172.454,203.4008289326,3.0340082893,8,Q3
"16,422",5,166,192,316.23,2.9672491863,827.5014546097,"2,455.4030178653",F,California,35,926.982,164.8814127853,2.6488141279,13,Q4
"16,424",0,0,43,0,0.8264575793,"1,389.0011985875","1,147.9505682605",M,New Jersey,29,1.063,"107,891.5868542325","1,079.9158685423",1,Q1
"16,442",1,1,110,520.29,0.5154593421,"1,232.5536408792",635.3312887948,F,New York,46,993.808,-36.0710228943,0.6392897711,8,Q3
